activity,institution,source_id,experiment_id,member_id,candidate_ready,full_physics_ready,trackability,circulation_basis,pressure_levels_verified,has_mslp,has_surface_wind,has_precipitation,has_temperature,has_humidity,has_surface_pressure,historical_pair_available,grid_labels,first_period,last_period,available_fields,missing_for_candidate_tracking,remaining_preprocessing
HighResMIP,MOHC,HadGEM3-GC31-MM,spinup-1950,r1i1p1f1,False,False,incomplete,none,False,False,True,True,False,False,True,False,gn,195001010130,197912302230,3hr:pr|3hr:ps|3hr:uas|3hr:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation
HighResMIP,MPI-M,MPI-ESM1-2-HR,control-1950,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,False,True,True,False,True,gn,195001010556,205012312356,6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation|precipitation diagnostics unavailable
HighResMIP,MPI-M,MPI-ESM1-2-HR,highres-future,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,False,True,True,False,True,gn,201501010556,205012312356,6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation|precipitation diagnostics unavailable
HighResMIP,MPI-M,MPI-ESM1-2-HR,highresSST-future,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,False,True,True,False,True,gn,201501010556,205012312356,6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation|precipitation diagnostics unavailable
HighResMIP,MPI-M,MPI-ESM1-2-HR,highresSST-present,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,False,True,True,False,True,gn,195001010556,201412312356,6hrPlev:psl|6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation|precipitation diagnostics unavailable
HighResMIP,MPI-M,MPI-ESM1-2-HR,hist-1950,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,False,True,True,False,False,gn,195001010556,201412312356,6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation|precipitation diagnostics unavailable
HighResMIP,MPI-M,MPI-ESM1-2-XR,control-1950,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,False,True,True,False,True,gn,195001010558,205012312358,6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation|precipitation diagnostics unavailable
HighResMIP,MPI-M,MPI-ESM1-2-XR,highres-future,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,False,True,True,False,True,gn,201501010558,205012312358,6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation|precipitation diagnostics unavailable
HighResMIP,MPI-M,MPI-ESM1-2-XR,highresSST-future,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,False,True,True,False,True,gn,201501010558,205012312358,6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation|precipitation diagnostics unavailable
HighResMIP,MPI-M,MPI-ESM1-2-XR,highresSST-present,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,False,True,True,False,True,gn,195001010558,201412312358,6hrPlev:psl|6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation|precipitation diagnostics unavailable
HighResMIP,MPI-M,MPI-ESM1-2-XR,hist-1950,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,False,True,True,False,False,gn,195001010558,201412312358,6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation|precipitation diagnostics unavailable
HighResMIP,NERC,HadGEM3-GC31-HH,hist-1950,r1i1p1f1,False,False,incomplete,none,False,False,True,True,False,False,False,False,gn,195001160130,201412302230,3hr:pr|3hr:uas|3hr:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation
HighResMIP,NERC,HadGEM3-GC31-HM,highres-future,r1i2p1f1,False,False,incomplete,none,False,False,True,True,False,False,False,False,gn,201501010130,205012302230,3hr:pr|3hr:uas|3hr:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation
HighResMIP,NERC,HadGEM3-GC31-HM,hist-1950,r1i2p1f1,False,False,incomplete,none,False,False,True,True,False,False,False,False,gn,195001010130,201412302230,3hr:pr|3hr:uas|3hr:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation
ScenarioMIP,AS-RCEC,TaiESM1,ssp126,r1i1p1f1,False,False,candidate_fields_present_levels_unverified,6hrPlevPt:ua+va,False,True,False,True,True,False,True,False,gn,201501010000,202501010000,3hr:pr|3hr:ps|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,AS-RCEC,TaiESM1,ssp245,r1i1p1f1,False,False,incomplete,none,False,False,False,False,False,False,True,False,gn,201501010000,210012311800,6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
ScenarioMIP,AS-RCEC,TaiESM1,ssp585,r1i1p1f1,False,False,incomplete,none,False,False,False,True,True,False,True,False,gn,201501010000,210101010000,3hr:pr|3hr:ps|6hrLev:ta|6hrLev:ua|6hrPlev:pr|6hrPlevPt:ta|6hrPlevPt:ua,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp126,r1i1p1f1,False,False,incomplete,none,False,False,True,True,False,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrPlev:uas|6hrPlev:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation
ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp245,r1i1p1f1,False,False,incomplete,none,False,False,True,True,False,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrPlev:uas|6hrPlev:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation
ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp370,r1i1p1f1,False,False,incomplete,none,False,False,True,True,False,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrPlev:uas|6hrPlev:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation
ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp370,r2i1p1f1,False,False,incomplete,none,False,False,True,True,False,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrPlev:uas|6hrPlev:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation
ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp370,r3i1p1f1,False,False,incomplete,none,False,False,True,True,False,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrPlev:uas|6hrPlev:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation
ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp585,r1i1p1f1,False,False,incomplete,none,False,False,True,True,False,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrPlev:uas|6hrPlev:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation
ScenarioMIP,BCC,BCC-CSM2-MR,ssp126,r1i1p1f1,False,False,candidate_fields_present_levels_unverified,6hrPlevPt:ua+va,False,True,True,True,True,False,True,False,gn,201501010000,210012312230,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation
ScenarioMIP,BCC,BCC-CSM2-MR,ssp245,r1i1p1f1,False,False,candidate_fields_present_levels_unverified,6hrPlevPt:ua+va,False,True,True,True,True,False,True,False,gn,201501010000,210012312230,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation
ScenarioMIP,BCC,BCC-CSM2-MR,ssp370,r1i1p1f1,False,False,candidate_fields_present_levels_unverified,6hrPlevPt:ua+va,False,True,True,True,True,False,True,False,gn,201501010000,210012312230,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation
ScenarioMIP,BCC,BCC-CSM2-MR,ssp585,r1i1p1f1,False,False,candidate_fields_present_levels_unverified,6hrPlevPt:ua+va,False,True,True,True,True,False,True,False,gn,201501010000,210012312230,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation
ScenarioMIP,CAS,FGOALS-g3,ssp119,r1i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,False,True,False,False,True,False,gn,201501010130,210012312230,3hr:pr|3hr:ps|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,CAS,FGOALS-g3,ssp126,r1i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,False,True,False,False,True,False,gn,201501010130,210012312230,3hr:pr|3hr:ps|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,CAS,FGOALS-g3,ssp370,r1i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,False,True,False,False,True,False,gn,201501010300,210012312100,3hr:pr|3hr:ps|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,CAS,FGOALS-g3,ssp434,r1i1p1f1,False,False,incomplete,none,False,True,False,True,False,False,True,False,gn,201501010130,210012312230,3hr:pr|3hr:ps|6hrLev:ps|6hrLev:va|6hrPlev:psl,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,CAS,FGOALS-g3,ssp460,r1i1p1f1,False,False,incomplete,none,False,True,False,True,False,False,True,False,gn,201501010130,210012312230,3hr:pr|3hr:ps|6hrLev:ps|6hrLev:va|6hrPlev:pr|6hrPlev:psl,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,CAS,FGOALS-g3,ssp534-over,r1i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gn,201501010130,210012312230,3hr:pr|6hrPlev:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,CCCR-IITM,IITM-ESM,ssp126,r1i1p1f1,False,False,incomplete,none,False,True,True,True,False,False,False,False,gn,201501010130,210001010000,3hr:pr|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation
ScenarioMIP,CCCR-IITM,IITM-ESM,ssp245,r1i1p1f1,False,False,incomplete,none,False,False,True,True,False,False,False,False,gn,201501010130,210001010000,3hr:pr|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ta|6hrLev:ua|6hrLev:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation
ScenarioMIP,CCCR-IITM,IITM-ESM,ssp370,r1i1p1f1,False,False,incomplete,none,False,False,True,True,False,False,False,False,gn,201501010130,209901010000,3hr:pr|3hr:uas|3hr:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation
ScenarioMIP,CCCR-IITM,IITM-ESM,ssp585,r1i1p1f1,False,False,incomplete,none,False,False,True,True,False,False,False,False,gn,201501010130,210001010000,3hr:pr|3hr:uas|3hr:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation
ScenarioMIP,CCCma,CanESM5,ssp126,r1i1p2f1,False,False,incomplete,none,False,False,True,False,False,False,False,False,gn,201501010300,210101010000,3hr:uas|3hr:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|precipitation diagnostics unavailable
ScenarioMIP,CCCma,CanESM5,ssp245,r1i1p2f1,False,False,incomplete,none,False,False,True,False,False,False,False,False,gn,201501010300,210101010000,3hr:uas|3hr:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|precipitation diagnostics unavailable
ScenarioMIP,CCCma,CanESM5,ssp585,r1i1p2f1,False,False,incomplete,none,False,False,True,False,False,False,False,False,gn,201501010300,210101010000,3hr:uas|3hr:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|precipitation diagnostics unavailable
ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp126,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,False,False,True,True,gn,201501010300,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:psl|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,False,False,True,True,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:psl|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,CMCC,CMCC-ESM2,ssp126,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,False,False,True,True,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:psl|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,CMCC,CMCC-ESM2,ssp245,r1i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,CMCC,CMCC-ESM2,ssp370,r1i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,CMCC,CMCC-ESM2,ssp534-over,r1i1p1f1,False,False,incomplete,none,False,False,True,True,False,False,False,True,gn,201501010130,210101010000,3hr:pr|3hr:uas|3hr:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation
ScenarioMIP,CMCC,CMCC-ESM2,ssp585,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,False,False,True,True,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:psl|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,CNRM-CERFACS,CNRM-CM6-1,ssp126,r1i1p1f2,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,False,True,False,False,True,True,gr,201501010130,210101010000,3hr:pr|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlevPt:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,CNRM-CERFACS,CNRM-CM6-1,ssp245,r1i1p1f2,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,CNRM-CERFACS,CNRM-CM6-1,ssp370,r1i1p1f2,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
